location,date,temperature,humidity,rain,wind_speed_mps,solar_radiation
"Chhattisgarh, Raipur",2010,20,60,600,1.5,16
"Chhattisgarh, Raipur",2011,25,80,1200,2.0,18
"Chhattisgarh, Raipur",2011,22,70,800,2.5,20
"Chhattisgarh, Raipur",2011,20,60,600,1.5,16
"Chhattisgarh, Raipur",2012,25,80,1200,2.0,18
"Chhattisgarh, Raipur",2012,22,70,800,2.5,20
"Chhattisgarh, Raipur",2012,20,60,600,1.5,16
"Chhattisgarh, Raipur",2013,25,80,1200,2.0,18
"Chhattisgarh, Raipur",2013,22,70,800,2.5,20
"Chhattisgarh, Raipur",2013,20,60,600,1.5,16
"Chhattisgarh, Raipur",2014,25,80,1200,2.0,18
"Chhattisgarh, Raipur",2014,22,70,800,2.5,20
"Chhattisgarh, Raipur",2014,20,60,600,1.5,16
"Chhattisgarh, Raipur",2015,25,80,1200,2.0,18
"Chhattisgarh, Raipur",2015,22,70,800,2.5,20
"Chhattisgarh, Raipur",2015,20,60,600,1.5,16
"Chhattisgarh, Raipur",2016,25,80,1200,2.0,18
"Chhattisgarh, Raipur",2016,22,70,800,2.5,20
"Chhattisgarh, Raipur",2016,20,60,600,1.5,16
"Chhattisgarh, Raipur",2016,28,65,700,3.0,22
"Chhattisgarh, Raipur",2017,25,80,1200,2.0,18
"Chhattisgarh, Raipur",2017,22,70,800,2.5,20
"Chhattisgarh, Raipur",2017,20,60,600,1.5,16
"Chhattisgarh, Raipur",2017,28,65,700,3.0,22
"Chhattisgarh, Bilaspur",1966,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1966,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1966,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1967,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1967,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1967,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1968,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1968,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1968,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1969,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1969,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1969,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1970,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1970,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1970,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1971,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1971,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1971,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1972,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1972,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1972,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1973,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1973,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1973,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1974,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1974,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1974,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1975,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1975,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1975,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1976,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1976,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1976,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1977,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1977,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1977,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1978,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1978,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1978,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1979,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1979,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1979,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1980,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1980,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1980,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1981,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1981,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1981,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1982,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1982,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1982,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1983,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1983,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1983,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1984,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1984,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1984,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1985,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1985,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1985,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1986,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1986,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1986,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1987,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1987,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1987,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1988,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1988,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1988,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1989,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1989,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1989,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1990,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1990,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1990,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1991,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1991,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1991,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1992,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1992,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1992,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1993,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1993,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1993,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1994,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1994,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1994,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1995,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1995,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1995,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1996,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1996,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1996,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1997,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1997,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1997,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1998,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1998,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1998,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",1999,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",1999,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",1999,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2000,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2000,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2000,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2001,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2001,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2001,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2002,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2002,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2002,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2003,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2003,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2003,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2004,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2004,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2004,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2005,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2005,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2005,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2006,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2006,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2006,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2007,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2007,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2007,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2008,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2008,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2008,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2009,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2009,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2009,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2010,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2010,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2010,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2011,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2011,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2011,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2012,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2012,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2012,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2013,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2013,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2013,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2014,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2014,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2014,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2015,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2015,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2015,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2016,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2016,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2016,20,60,600,1.5,16
"Chhattisgarh, Bilaspur",2017,25,80,1200,2.0,18
"Chhattisgarh, Bilaspur",2017,22,70,800,2.5,20
"Chhattisgarh, Bilaspur",2017,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1966,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1966,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1966,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1966,28,65,700,3.0,22
"Chhattisgarh, Raigarh",1967,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1967,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1967,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1967,28,65,700,3.0,22
"Chhattisgarh, Raigarh",1968,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1968,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1968,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1968,28,65,700,3.0,22
"Chhattisgarh, Raigarh",1969,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1969,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1969,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1969,28,65,700,3.0,22
"Chhattisgarh, Raigarh",1970,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1970,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1970,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1970,28,65,700,3.0,22
"Chhattisgarh, Raigarh",1971,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1971,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1971,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1971,28,65,700,3.0,22
"Chhattisgarh, Raigarh",1972,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1972,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1972,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1972,28,65,700,3.0,22
"Chhattisgarh, Raigarh",1973,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1973,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1973,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1973,28,65,700,3.0,22
"Chhattisgarh, Raigarh",1974,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1974,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1974,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1974,28,65,700,3.0,22
"Chhattisgarh, Raigarh",1975,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1975,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1975,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1975,28,65,700,3.0,22
"Chhattisgarh, Raigarh",1976,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1976,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1976,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1976,28,65,700,3.0,22
"Chhattisgarh, Raigarh",1977,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1977,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1977,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1977,28,65,700,3.0,22
"Chhattisgarh, Raigarh",1978,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1978,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1978,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1978,28,65,700,3.0,22
"Chhattisgarh, Raigarh",1979,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1979,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1979,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1980,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1980,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1980,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1981,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1981,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1981,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1982,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1982,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1982,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1982,28,65,700,3.0,22
"Chhattisgarh, Raigarh",1983,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1983,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1983,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1984,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1984,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1984,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1985,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1985,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1985,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1986,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1986,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1986,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1987,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1987,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1987,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1988,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1988,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1988,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1989,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1989,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1989,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1990,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1990,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1990,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1991,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1991,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1991,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1992,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1992,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1992,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1993,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1993,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1993,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1994,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1994,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1994,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1995,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1995,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1995,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1996,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1996,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1996,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1997,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1997,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1997,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1998,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1998,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1998,20,60,600,1.5,16
"Chhattisgarh, Raigarh",1999,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",1999,22,70,800,2.5,20
"Chhattisgarh, Raigarh",1999,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2000,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2000,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2000,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2001,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2001,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2001,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2002,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2002,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2002,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2003,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2003,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2003,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2004,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2004,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2004,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2005,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2005,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2005,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2006,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2006,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2006,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2007,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2007,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2007,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2008,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2008,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2008,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2009,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2009,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2009,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2010,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2010,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2010,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2011,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2011,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2011,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2012,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2012,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2012,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2013,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2013,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2013,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2014,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2014,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2014,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2015,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2015,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2015,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2016,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2016,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2016,20,60,600,1.5,16
"Chhattisgarh, Raigarh",2017,25,80,1200,2.0,18
"Chhattisgarh, Raigarh",2017,22,70,800,2.5,20
"Chhattisgarh, Raigarh",2017,20,60,600,1.5,16
"Chhattisgarh, Surguja",1966,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1966,22,70,800,2.5,20
"Chhattisgarh, Surguja",1966,20,60,600,1.5,16
"Chhattisgarh, Surguja",1966,28,65,700,3.0,22
"Chhattisgarh, Surguja",1967,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1967,22,70,800,2.5,20
"Chhattisgarh, Surguja",1967,20,60,600,1.5,16
"Chhattisgarh, Surguja",1967,28,65,700,3.0,22
"Chhattisgarh, Surguja",1968,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1968,22,70,800,2.5,20
"Chhattisgarh, Surguja",1968,20,60,600,1.5,16
"Chhattisgarh, Surguja",1968,28,65,700,3.0,22
"Chhattisgarh, Surguja",1969,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1969,22,70,800,2.5,20
"Chhattisgarh, Surguja",1969,20,60,600,1.5,16
"Chhattisgarh, Surguja",1969,28,65,700,3.0,22
"Chhattisgarh, Surguja",1970,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1970,22,70,800,2.5,20
"Chhattisgarh, Surguja",1970,20,60,600,1.5,16
"Chhattisgarh, Surguja",1970,28,65,700,3.0,22
"Chhattisgarh, Surguja",1971,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1971,22,70,800,2.5,20
"Chhattisgarh, Surguja",1971,20,60,600,1.5,16
"Chhattisgarh, Surguja",1971,28,65,700,3.0,22
"Chhattisgarh, Surguja",1972,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1972,22,70,800,2.5,20
"Chhattisgarh, Surguja",1972,20,60,600,1.5,16
"Chhattisgarh, Surguja",1972,28,65,700,3.0,22
"Chhattisgarh, Surguja",1973,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1973,22,70,800,2.5,20
"Chhattisgarh, Surguja",1973,20,60,600,1.5,16
"Chhattisgarh, Surguja",1973,28,65,700,3.0,22
"Chhattisgarh, Surguja",1974,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1974,22,70,800,2.5,20
"Chhattisgarh, Surguja",1974,20,60,600,1.5,16
"Chhattisgarh, Surguja",1974,28,65,700,3.0,22
"Chhattisgarh, Surguja",1975,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1975,22,70,800,2.5,20
"Chhattisgarh, Surguja",1975,20,60,600,1.5,16
"Chhattisgarh, Surguja",1976,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1976,22,70,800,2.5,20
"Chhattisgarh, Surguja",1976,20,60,600,1.5,16
"Chhattisgarh, Surguja",1977,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1977,22,70,800,2.5,20
"Chhattisgarh, Surguja",1977,20,60,600,1.5,16
"Chhattisgarh, Surguja",1978,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1978,22,70,800,2.5,20
"Chhattisgarh, Surguja",1978,20,60,600,1.5,16
"Chhattisgarh, Surguja",1979,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1979,22,70,800,2.5,20
"Chhattisgarh, Surguja",1979,20,60,600,1.5,16
"Chhattisgarh, Surguja",1980,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1980,22,70,800,2.5,20
"Chhattisgarh, Surguja",1980,20,60,600,1.5,16
"Chhattisgarh, Surguja",1981,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1981,22,70,800,2.5,20
"Chhattisgarh, Surguja",1981,20,60,600,1.5,16
"Chhattisgarh, Surguja",1982,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1982,22,70,800,2.5,20
"Chhattisgarh, Surguja",1982,20,60,600,1.5,16
"Chhattisgarh, Surguja",1983,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1983,22,70,800,2.5,20
"Chhattisgarh, Surguja",1983,20,60,600,1.5,16
"Chhattisgarh, Surguja",1984,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1984,22,70,800,2.5,20
"Chhattisgarh, Surguja",1984,20,60,600,1.5,16
"Chhattisgarh, Surguja",1985,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1985,22,70,800,2.5,20
"Chhattisgarh, Surguja",1985,20,60,600,1.5,16
"Chhattisgarh, Surguja",1986,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1986,22,70,800,2.5,20
"Chhattisgarh, Surguja",1986,20,60,600,1.5,16
"Chhattisgarh, Surguja",1987,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1987,22,70,800,2.5,20
"Chhattisgarh, Surguja",1987,20,60,600,1.5,16
"Chhattisgarh, Surguja",1988,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1988,22,70,800,2.5,20
"Chhattisgarh, Surguja",1988,20,60,600,1.5,16
"Chhattisgarh, Surguja",1989,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1989,22,70,800,2.5,20
"Chhattisgarh, Surguja",1989,20,60,600,1.5,16
"Chhattisgarh, Surguja",1990,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1990,22,70,800,2.5,20
"Chhattisgarh, Surguja",1990,20,60,600,1.5,16
"Chhattisgarh, Surguja",1991,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1991,22,70,800,2.5,20
"Chhattisgarh, Surguja",1991,20,60,600,1.5,16
"Chhattisgarh, Surguja",1992,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1992,22,70,800,2.5,20
"Chhattisgarh, Surguja",1992,20,60,600,1.5,16
"Chhattisgarh, Surguja",1993,25,80,1200,2.0,18
"Chhattisgarh, Surguja",1993,22,70,800,2.5,20
"Chhattisgarh, Surguja",1993,20,60,600,1.5,16
"Chhattisgarh, Surguja",1994,25,80,1200,2.0,18
